Transmittance
0.68255
0.685
0.68709
0.68884
0.6903
0.69154
0.69261
0.69356
0.69434
0.69491
0.69517
0.69509
0.69467
0.69396
0.69302
0.69191
0.69064
0.6892
0.68735
0.68546
0.68332
0.68099
0.67856
0.67616
0.67392
0.67195
0.67031
0.66899
0.66794
0.66709
0.66638
0.66577
0.66524
0.6648
0.66446
0.66422
0.66406
0.6639
0.66369
0.66333
0.66278
0.66202
0.6611
0.66009
0.65905
0.658
0.65694
0.65577
0.65444
0.65289
0.65111
0.64912
0.64696
0.64466
0.64222
0.63963
0.63684
0.63383
0.63059
0.6271
0.62338
0.61942
0.61528
0.61103
0.60678
0.60268
0.59882
0.59528
0.59208
0.5892
0.58662
0.5843
0.58221
0.58028
0.57839
0.57637
0.57403
0.57122
0.56786
0.56404
0.55998
0.55598
0.55231
0.54911
0.54638
0.54398
0.54174
0.53949
0.53716
0.53473
0.53226
0.52985
0.5276
0.52562
0.52398
0.52269
0.52171
0.52096
0.52037
0.51981
0.51917
0.51833
0.51717
0.51558
0.5135
0.51093
0.5079
0.5045
0.50082
0.49696
0.49302
0.48906
0.4851
0.48113
0.47708
0.47288
0.4685
0.46393
0.45926
0.4546
0.45009
0.44587
0.44204
0.43868
0.43585
0.43357
0.43188
0.43082
0.43043
0.43069
0.43156
0.43295
0.43477
0.43692
0.43935
0.44197
0.44464
0.44723
0.4496
0.45167
0.45341
0.45479
0.45577
0.45626
0.45616
0.45538
0.45383
0.45146
0.44827
0.44426
0.43948
0.43399
0.42778
0.42081
0.41302
0.40441
0.39509
0.38526
0.37512
0.36483
0.35453
0.34449
0.33525
0.32759
0.32204
0.31859
0.31661
0.31531
0.31399
0.3122
0.30972
0.30654
0.3028
0.29875
0.29464
0.29068
0.28696
0.28326
0.27904
0.27356
0.26622
0.2567
0.24477
0.22987
0.21084
0.18658
0.15759
0.12725
0.10058
0.08105
0.068816
0.061764
0.057208
0.052949
0.047706
0.041119
0.033454
0.025318
0.01753
0.01105
0.0066602
0.0045551
0.0043984
0.0058375
0.0088957
0.01392
0.021247
0.031077
0.043932
0.061515
0.087204
0.12503
0.17629
0.236
0.29472
0.3451
0.38561
0.41861
0.44716
0.47311
0.49657
0.51649
0.53208
0.54371
0.55248
0.55926
0.56436
0.56783
0.56977
0.57044
0.57014
0.56907
0.56732
0.56493
0.56188
0.5581
0.55342
0.54771
0.5411
0.53396
0.52671
0.51938
0.51137
0.50151
0.48874
0.47338
0.45748
0.44279
0.42889
0.41398
0.39663
0.37676
0.35525
0.33281
0.30878
0.28142
0.2496
0.21468
0.18049
0.15053
0.12569
0.10431
0.083924
0.063457
0.044548
0.030048
0.0208
0.015263
0.011525
0.0085115
0.0059549
0.0039594
0.002603
0.0017762
0.0012571
0.0008725
0.0005707
0.00036166
0.00023331
0.00016522
0.00012665
0.00010071
9.3914E-5
0.00010541
0.00013481
0.00018297
0.00024258
0.00028735
0.00030547
0.00028389
0.00025627
0.00024947
0.00026331
0.00027566
0.00029505
0.00040958
0.00077115
0.0015914
0.0032516
0.006551
0.012951
0.024149
0.040338
0.059335
0.078872
0.098434
0.11858
0.13996
0.1629
0.18735
0.21274
0.23798
0.26179
0.28323
0.30212
0.3192
0.33607
0.35467
0.37565
0.39675
0.41483
0.42906
0.44078
0.45175
0.46335
0.47648
0.49121
0.50642
0.52031
0.53188
0.54145
0.54978
0.55752
0.56531
0.57423
0.58656
0.60571
0.63127
0.65461
0.67007
0.67991
0.68737
0.69403
0.70056
0.70738
0.71492
0.7234
0.73254
0.74164
0.75014
0.75805
0.76574
0.77333
0.78043
0.78668
0.79226
0.79765
0.80315
0.80852
0.81326
0.81709
0.82007
0.82257
0.82515
0.82815
0.83146
0.83467
0.83749
0.83986
0.84169
0.84279
0.84339
0.84482
0.84811
0.8525
0.85698
0.86106
0.86453
0.86731
0.86943
0.87107
0.87242
0.87362
0.87475
0.87581
0.87682
0.87775
0.8785
0.87883
0.87866
0.87885
0.88047
0.88254
0.88382
0.88432
0.88442
0.88439
0.88421
0.88373
0.88264
0.88075
0.8782
0.87554
0.87326
0.87143
0.86972
0.8675
0.86414
0.85952
0.85465
0.85092
0.84863
0.84716
0.84584
0.84431
0.84244
0.84027
0.83796
0.83564
0.83343
0.83148
0.82997
0.82899
0.82851
0.82825
0.82782
0.82681
0.82493
0.82204
0.8182
0.81353
0.80813
0.80204
0.79528
0.78799
0.78053
0.77354
0.7677
0.76355
0.76141
0.76154
0.76423
0.76969
0.77747
0.78644
0.79536
0.80363
0.81162
0.82058
0.83214
0.84685
0.86248
0.87555
0.88479
0.89127
0.89663
0.90193
0.90737
0.91241
0.91645
0.91939
0.92167
0.92375
0.92577
0.92764
0.92924
0.93059
0.93168
0.93238
0.93261
0.93271
0.93333
0.93445
0.93554
0.93638
0.93706
0.93769
0.93826
0.93861
0.93843
0.93745
0.93597
0.93496
0.93509
0.93618
0.93777
0.93934
0.94023
0.94016
0.93989
0.93981
0.93948
0.93898
0.93866
0.93862
0.93872
0.93874
0.93859
0.93845
0.93848
0.93866
0.93887
0.93896
0.9388
0.93829
0.93765
0.93729
0.93745
0.93802
0.93877
0.93955
0.94019
0.94052
0.94046
0.94014
0.93986
0.93988
0.94023
0.94074
0.94116
0.94161
0.94221
0.9426
0.9426
0.94248
0.94265
0.94329
0.94435
0.94566
0.947
0.94813
0.94883
0.94903
0.94896
0.94921
0.95038
0.95244
0.95458
0.95589
0.95615
0.95579
0.95549
0.95575
0.9567
0.95811
0.95954
0.96067
0.96147
0.96207
0.9626
0.96304
0.96331
0.96332
0.9633
0.96396
0.96571
0.96778
0.96913
0.96962
0.96972
0.96987
0.97027
0.97087
0.97147
0.97191
0.97209
0.9721
0.97209
0.97219
0.97242
0.9727
0.973
0.97333
0.97349
0.97327
0.97277
0.97229
0.97198
0.97178
0.97156
0.9712
0.97072
0.97018
0.96969
0.96931
0.96904
0.96891
0.96907
0.96972
0.97086
0.97207
0.97294
0.97338
0.97356
0.97371
0.97394
0.97428
0.97471
0.97518
0.97569
0.97624
0.97683
0.97741
0.97791
0.97831
0.97864
0.97894
0.97919
0.97932
0.97925
0.97903
0.97886
0.97901
0.97942
0.97985
0.98013
0.98035
0.98061
0.98095
0.98135
0.98177
0.9822
0.98266
0.98315
0.98361
0.984
0.98429
0.98452
0.9848
0.98514
0.9855
0.98574
0.98588
0.98602
0.98621
0.98642
0.98667
0.9871
0.98777
0.98864
0.98962
0.99064
0.99162
0.99252
0.9933
0.99395
0.99449
0.99494
0.99529
0.99555
0.99576
0.996
0.99632
0.99673
0.99714
0.99752
0.99784
0.99808
0.99825
0.99834
0.99838
0.9984
0.99842
0.99844
0.99843
0.99836
0.99822
0.99802
0.99777
0.9975
0.99726
0.99714
0.99717
0.99726
0.99729
0.99721
0.99706
0.99689
0.9967
0.99649
0.99629
0.99616
0.99616
0.99626
0.9963
0.99609
0.99554
0.99483
0.99415
0.99361
0.9933
0.99323
0.99339
0.99366
0.99391
0.99405
0.99407
0.99399
0.99381
0.99357
0.99326
0.99292
0.99257
0.99221
0.99185
0.99145
0.99102
0.99055
0.99002
0.98941
0.98873
0.9881
0.98771
0.98754
0.9874
0.98715
0.9868
0.98642
0.98605
0.9857
0.98537
0.98508
0.98485
0.98468
0.98457
0.9845
0.98446
0.98446
0.98449
0.98458
0.98471
0.98487
0.98506
0.98529
0.98558
0.98591
0.98627
0.98668
0.98717
0.98775
0.98839
0.98905
0.98966
0.99017
0.99059
0.99092
0.9912
0.99145
0.99169
0.99189
0.99206
0.99216
0.99222
0.99224
0.99226
0.99229
0.9923
0.99228
0.99229
0.99236
0.99255
0.99286
0.99327
0.99373
0.99418
0.99463
0.99512
0.99572
0.99644
0.99723
0.99796
0.99853
0.99893
0.99922
0.9995
0.9998
1.0001
1.0004
1.0006
1.0007
1.0006
1.0006
1.0006
1.0008
1.0013
1.002
1.003
1.0041
1.0054
1.0066
1.0076
1.0085
1.0092
1.0098
1.0102
1.0105
1.0108
1.0109
1.011
1.0111
1.0112
1.0115
1.0117
1.0121
1.0124
1.0127
1.013
1.0132
1.0135
1.0136
1.0137
1.0138
1.0138
1.0139
1.014
1.0141
1.0144
1.0146
1.0147
1.0148
1.0149
1.0149
1.0149
1.0149
1.0149
1.0149
1.0149
1.0148
1.0148
1.0148
1.0147
1.0147
1.0146
1.0145
1.0144
1.0143
1.0142
1.0141
1.014
1.0139
1.0138
1.0137
1.0136
1.0135
1.0133
1.0131
1.0129
1.0127
1.0125
1.0123
1.012
1.0118
1.0115
1.0112
1.0108
1.0104
1.01
1.0095
1.0091
1.0086
1.008
1.0074
1.0068
1.006
1.0051
1.0042
1.0033
1.0024
1.0015
1.0007
1
0.99929
0.9986
0.99796
0.99736
0.99683
0.99636
0.99597
0.99563
0.99535
0.99513
0.99494
0.9948
0.99471
0.99467
0.99468
0.99473
0.99481
0.99491
0.99504
0.99521
0.99542
0.99566
0.99594
0.99623
0.99651
0.99678
0.99704
0.99729
0.99753
0.99778
0.99802
0.99826
0.99849
0.99871
0.99891
0.99911
0.9993
0.99948
0.99966
0.99984
1
1.0001
1.0003
1.0004
1.0005
1.0006
1.0007
1.0009
1.001
1.0011
1.0012
1.0012
1.0012
1.0012
1.0012
1.0012
1.0011
1.0011
1.001
1.001
1.0009
1.0008
1.0007
1.0006
1.0005
1.0004
1.0003
1.0002
1.0001
1
0.99994
0.99985
0.99977
0.99968
0.99958
0.99948
0.99937
0.99925
0.99913
0.999
0.99886
0.99869
0.99852
0.99833
0.99813
0.99791
0.99768
0.99744
0.99718
0.99692
0.99665
0.99637
0.99607
0.99575
0.99542
0.99509
0.99478
0.99447
0.99418
0.9939
0.99361
0.99332
0.99302
0.99271
0.9924
0.99209
0.99179
0.99148
0.99117
0.99085
0.99052
0.99019
0.98986
0.98953
0.98919
0.98884
0.98847
0.98806
0.98762
0.98715
0.98666
0.98614
0.9856
0.98502
0.98439
0.98373
0.98304
0.98235
0.98167
0.98102
0.98039
0.97977
0.97917
0.97858
0.97803
0.97751
0.97705
0.97663
0.97623
0.97584
0.97545
0.97506
0.97466
0.97427
0.97387
0.97348
0.97309
0.97268
0.97227
0.97184
0.97139
0.97094
0.97046
0.96999
0.96951
0.96904
0.96858
0.96814
0.96772
0.96732
0.96695
0.96663
0.96634
0.96609
0.96586
0.96565
0.96544
0.96523
0.96501
0.9648
0.9646
0.96444
0.96431
0.9642
0.96413
0.96409
0.96407
0.96407
0.9641
0.96412
0.96415
0.96415
0.96414
0.96412
0.96409
0.96405
0.96401
0.96395
0.96388
0.9638
0.96373
0.96366
0.9636
0.96355
0.9635
0.96344
0.96336
0.96328
0.96319
0.9631
0.963
0.9629
0.96278
0.96263
0.96245
0.96226
0.96206
0.96187
0.9617
0.96154
0.96141
0.96129
0.96119
0.96109
0.961
0.96093
0.96086
0.96081
0.96077
0.96072
0.96068
0.96064
0.9606
0.96056
0.9605
0.96043
0.96032
0.96017
0.95997
0.95975
0.95949
0.95922
0.95892
0.9586
0.95826
0.9579
0.95752
0.95713
0.95673
0.95631
0.95587
0.95542
0.95494
0.95447
0.95399
0.95352
0.95305
0.95258
0.95208
0.95157
0.95105
0.95053
0.95002
0.94953
0.94905
0.94859
0.94814
0.94768
0.94721
0.9467
0.94615
0.94554
0.94487
0.94414
0.94335
0.94252
0.9417
0.94091
0.94018
0.93953
0.93896
0.93844
0.93795
0.93748
0.93701
0.93653
0.93603
0.93552
0.93496
0.93437
0.93372
0.93305
0.93237
0.93171
0.93108
0.93045
0.92982
0.92914
0.92844
0.92774
0.92705
0.92636
0.92563
0.9248
0.92381
0.92266
0.92142
0.92022
0.91917
0.91834
0.91767
0.91706
0.91645
0.91583
0.91522
0.91467
0.91419
0.91375
0.91334
0.91292
0.91261
0.91233
0.91209
0.91185
0.91171
0.91157
0.91143
0.91129
0.91114
0.91101
0.91087
0.91074
0.91062
0.9105
0.91038
0.91025
0.91013
0.91
0.90987
0.90975
0.90962
0.9095
0.90939
0.9093
0.90924
0.90919
0.90915
0.9091
0.90903
0.90891
0.90876
0.90857
0.90836
0.90813
0.90792
0.90771
0.90752
0.90735
0.90719
0.90705
0.90691
0.90679
0.90668
0.90659
0.9065
0.90642
0.90634
0.90628
0.90622
0.90617
0.90612
0.90607
0.90603
0.90598
0.90594
0.9059
0.90585
0.9058
0.90576
0.90571
0.90565
0.90559
0.90553
0.90546
0.90538
0.90533
0.90527
0.9052
0.90512
0.90504
0.90496
0.90486
0.90474
0.90459
0.90443
0.90403
0.90358
0.90311
0.90264
0.9022
0.90181
0.90145
0.90113
0.90084
0.90057
0.90032
0.90012
0.89997
0.89987
0.89983
0.89983
0.89986
0.89991
0.89998
0.90008
0.90023
0.90041
0.90062
0.90086
0.90111
0.90137
0.90163
0.90192
0.90222
0.90253
0.90286
0.90318
0.9035
0.90382
0.90415
0.90449
0.90485
0.90523
0.90562
0.90601
0.90641
0.9068
0.9072
0.90762
0.90804
0.90847
0.9089
0.90932
0.90971
0.91008
0.91043
0.91076
0.91108
0.91138
0.91167
0.91193
0.91217
0.91238
0.91259
0.91279
0.91299
0.91318
0.91336
0.91351
0.91364
0.91374
0.91385
0.91395
0.91404
0.91412
0.91417
0.91418
0.91416
0.91411
0.91405
0.91399
0.91392
0.91384
0.91375
0.91362
0.91347
0.91329
0.91309
0.91286
0.9126
0.91232
0.91201
0.91168
0.91134
0.911
0.91067
0.91036
0.91006
0.90975
0.90942
0.90906
0.90865
0.9082
0.90771
0.90719
0.90664
0.90605
0.90541
0.90472
0.90396
0.90316
0.90234
0.90149
0.90064
0.89978
0.89891
0.89801
0.89709
0.89615
0.8952
0.89424
0.89326
0.89224
0.89118
0.89005
0.88885
0.88759
0.88629
0.88495
0.88358
0.88218
0.88074
0.87926
0.87774
0.87621
0.87468
0.87314
0.87159
0.87002
0.86842
0.8668
0.86516
0.86353
0.86194
0.86039
0.85888
0.85738
0.85589
0.8544
0.85292
0.85146
0.85003
0.84862
0.8472
0.84576
0.84425
0.84266
0.841
0.83926
0.83747
0.83564
0.83378
0.83187
0.82991
0.82789
0.82583
0.82372
0.82157
0.81939
0.81717
0.81489
0.81255
0.81013
0.80764
0.80508
0.80246
0.79979
0.79708
0.79431
0.79146
0.78853
0.7855
0.78238
0.77919
0.77593
0.77261
0.76923
0.76577
0.76222
0.75861
0.75495
0.75127
0.74759
0.74392
0.74027
0.7366
0.73291
0.72919
0.72546
0.72173
0.71804
0.7144
0.71083
0.70731
0.70382
0.70037
0.69695
0.69359
0.69031
0.68714
0.68406
0.68107
0.67813
0.67523
0.67236
0.66954
0.66679
0.66413
0.66158
0.65915
0.65682
0.65459
0.65244
0.6504
0.64846
0.64662
0.64488
0.64322
0.64161
0.64004
0.6385
0.637
0.63555
0.63417
0.63287
0.63163
0.63043
0.62924
0.62804
0.62683
0.62559
0.62436
0.62314
0.62194
0.62075
0.61956
0.61837
0.61717
0.61598
0.61481
0.61365
0.6125
0.61134
0.61016
0.60895
0.60771
0.60646
0.6052
0.60393
0.60266
0.60136
0.60002
0.59863
0.59718
0.59569
0.59415
0.59257
0.59092
0.58917
0.58728
0.58523
0.58298
0.58053
0.57785
0.57495
0.57181
0.56844
0.56483
0.56104
0.55716
0.5533
0.54959
0.54611
0.54293
0.54008
0.53755
0.53537
0.53356
0.53219
0.53135
0.5311
0.53149
0.5325
0.53406
0.53603
0.53825
0.54055
0.54279
0.54488
0.54678
0.54849
0.55002
0.5514
0.55265
0.55379
0.55485
0.55587
0.55686
0.55783
0.5588
0.55975
0.56066
0.56153
0.56233
0.56306
0.56371
0.56424
0.56465
0.5649
0.56499
0.56491
0.56464
0.56418
0.5635
0.56258
0.56137
0.55978
0.55777
0.55525
0.5522
0.5486
0.54442
0.53967
0.53432
0.52834
0.52173
0.51451
0.50684
0.49889
0.49093
0.48319
0.47593
0.46932
0.46353
0.45866
0.45477
0.45186
0.44984
0.44863
0.44814
0.44837
0.44939
0.4514
0.45461
0.45918
0.46513
0.4723
0.48038
0.48901
0.49776
0.5063
0.51436
0.52174
0.52836
0.53419
0.53924
0.5436
0.54731
0.55046
0.55309
0.55527
0.55704
0.55843
0.55946
0.56012
0.5604
0.56026
0.55972
0.55877
0.55748
0.55595
0.55426
0.55252
0.5508
0.54911
0.54743
0.5457
0.54382
0.54169
0.53925
0.53643
0.53317
0.52945
0.52521
0.52043
0.51513
0.50933
0.50311
0.49653
0.48965
0.48245
0.47493
0.46706
0.45883
0.45027
0.44144
0.43238
0.42314
0.41372
0.40413
0.39434
0.38439
0.37434
0.36425
0.35423
0.34435
0.33466
0.32515
0.31582
0.30664
0.29759
0.28868
0.27991
0.27129
0.26279
0.25438
0.24597
0.23752
0.22897
0.2203
0.21153
0.20266
0.19372
0.1847
0.1756
0.16643
0.1572
0.14795
0.13871
0.12956
0.12052
0.11164
0.1029
0.094326
0.085925
0.077729
0.069779
0.062126
0.054808
0.047862
0.041303
0.03515
0.02942
0.024143
0.019358
0.015112
0.011444
0.0083781
0.0059075
0.0039987
0.0025896
0.0016012
0.00094403
0.00052962
0.00027828
0.00013001
6.1834E-5
2.5783E-5
9.0057E-6
5.5958E-6
1.53E-5
3.624E-5
7.3073E-5
0.0001058
0.00011824
0.00010944
8.5731E-5
5.6769E-5
3.122E-5
1.5563E-5
1.3502E-5
2.0971E-5
3.8502E-5
6.2855E-5
8.6989E-5
0.00010501
0.0001129
0.00011001
9.9059E-5
8.4622E-5
7.0864E-5
6.0004E-5
5.3076E-5
4.8477E-5
4.4969E-5
4.3257E-5
4.4536E-5
5.0404E-5
6.0152E-5
7.1788E-5
8.3133E-5
9.1968E-5
9.8056E-5
0.00010112
9.4876E-5
8.3253E-5
7.0681E-5
5.7457E-5
5.0132E-5
4.521E-5
4.2118E-5
3.9677E-5
3.7122E-5
3.7576E-5
4.0101E-5
4.3251E-5
4.8301E-5
5.3333E-5
5.7202E-5
6.0096E-5
6.0677E-5
6.0808E-5
6.2571E-5
6.3466E-5
6.3037E-5
5.9496E-5
5.3415E-5
5.1305E-5
5.2984E-5
5.5545E-5
5.7525E-5
6.0003E-5
5.5003E-5
4.6872E-5
4.0548E-5
3.4969E-5
3.5293E-5
3.7488E-5
4.1526E-5
4.7281E-5
4.9654E-5
4.94E-5
4.998E-5
5.1267E-5
5.1146E-5
5.0188E-5
4.9507E-5
5.0384E-5
5.5213E-5
6.0855E-5
6.8205E-5
7.0656E-5
6.9236E-5
6.4318E-5
5.8638E-5
5.0522E-5
4.2511E-5
3.6873E-5
3.4681E-5
3.7644E-5
4.5978E-5
5.2926E-5
5.7191E-5
5.8901E-5
6.3809E-5
6.8586E-5
7.1169E-5
7.1608E-5
7.2025E-5
7.1825E-5
7.2627E-5
7.551E-5
7.9914E-5
8.3614E-5
8.4329E-5
8.2318E-5
7.7141E-5
7.3441E-5
6.7994E-5
6.7132E-5
7.1472E-5
8.0503E-5
8.8142E-5
9.0781E-5
8.6615E-5
7.6013E-5
6.465E-5
5.4346E-5
4.799E-5
4.7509E-5
5.7725E-5
6.9157E-5
7.88E-5
8.5448E-5
8.8691E-5
8.4109E-5
8.0678E-5
7.9134E-5
7.9176E-5
8.292E-5
9.3738E-5
0.00010411
0.00011113
0.00011627
0.00011464
0.00011235
0.00012272
0.00016087
0.00025203
0.000423
0.00070807
0.0011557
0.0018366
0.0028438
0.004287
0.0062763
0.0089096
0.012261
0.016386
0.021311
0.027036
0.033519
0.040683
0.048418
0.056613
0.065153
0.07393
0.082827
0.091726
0.10052
0.10913
0.11754
0.12574
0.13375
0.14163
0.14942
0.1572
0.16504
0.17302
0.18118
0.18948
0.19788
0.2063
0.21466
0.22293
0.23107
0.23908
0.24696
0.25475
0.26251
0.27033
0.27828
0.28646
0.29489
0.3036
0.31255
0.32171
0.33099
0.34033
0.34962
0.3588
0.36777
0.37652
0.38503
0.39333
0.40145
0.40936
0.41702
0.42435
0.4313
0.43785
0.44402
0.44991
0.45557
0.4611
0.4666
0.47216
0.47788
0.48382
0.49002
0.49646
0.50311
0.50993
0.51685
0.52381
0.53067
0.53733
0.54368
0.54966
0.55526
0.5605
0.5654
0.56997
0.57423
0.5782
0.58192
0.58551
0.58908
0.59277
0.59673
0.60106
0.6058
0.61094
0.61641
0.62211
0.62795
0.63389
0.6399
0.64602
0.65225
0.65859
0.66502
0.6715
0.67798
0.68441
0.69074
0.69689
0.70281
0.70845
0.71378
0.71884
0.72366
0.72827
0.73273
0.73706
0.74125
0.74529
0.74915
0.75277
0.75616
0.7593
0.76223
0.76496
0.76752
0.7699
0.77211
0.77417
0.7761
0.77794
0.77972
0.78147
0.78318
0.78488
0.78657
0.78826
0.78997
0.79167
0.79335
0.79496
0.79645
0.79782
0.79904
0.80014
0.80115
0.80208
0.80296
0.80381
0.80462
0.80541
0.80616
0.80686
0.80749
0.80805
0.80857
0.80908
0.8096
0.81014
0.81067
0.81114
0.81149
0.81168
0.81173
0.81168
0.81159
0.8115
0.81144
0.81141
0.81136
0.81127
0.81112
0.81089
0.81061
0.81028
0.80993
0.80956
0.80918
0.80876
0.8083
0.80781
0.80733
0.8069
0.80656
0.8063
0.80609
0.80589
0.80564
0.80534
0.80499
0.80464
0.80433
0.80408
0.80391
0.80379
0.80371
0.80368
0.8037
0.80377
0.80392
0.80414
0.80443
0.80512
0.80554
0.80602
0.80656
0.80716
0.80783
0.80857
0.80942
0.81039
0.81149
0.81269
0.81399
0.81535
0.81678
0.81826
0.81981
0.82145
0.82319
0.82504
0.82699
0.82906
0.83123
0.83349
0.83582
0.83818
0.84059
0.84304
0.84557
0.84816
0.85083
0.85353
0.85625
0.85898
0.86173
0.86452
0.86736
0.87023
0.87312
0.87598
0.8788
0.88153
0.88419
0.88679
0.88936
0.89192
0.89447
0.897
0.8995
0.90194
0.90432
0.90667
0.90901
0.91132
0.91359
0.91578
0.91788
0.91987
0.92177
0.92361
0.92539
0.92712
0.92882
0.93049
0.93215
0.93382
0.93548
0.93711
0.93867
0.94012
0.94147
0.94272
0.94391
0.94506
0.94617
0.94725
0.94828
0.94931
0.95037
0.95149
0.95265
0.95381
0.95489
0.95582
0.95659
0.95723
0.95782
0.95845
0.95915
0.95994
0.96076
0.96156
0.96229
0.96295
0.96355
0.96415
0.96476
0.96539
0.966
0.96656
0.96706
0.96752
0.96798
0.96846
0.96898
0.96952
0.97002
0.97047
0.97084
0.97115
0.97141
0.97166
0.97191
0.97217
0.97245
0.97278
0.97314
0.97354
0.97395
0.97435
0.9747
0.97498
0.9752
0.97536
0.9755
0.97564
0.97582
0.97605
0.97634
0.97666
0.97697
0.97727
0.97751
0.9777
0.97781
0.97786
0.97787
0.97788
0.97794
0.97805
0.9782
0.97837
0.97851
0.9786
0.97861
0.97856
0.97847
0.97837
0.97826
0.97817
0.9781
0.97804
0.978
0.97794
0.97786
0.97777
0.97766
0.97756
0.97746
0.97737
0.97729
0.97722
0.97715
0.97707
0.97698
0.97687
0.97674
0.97658
0.97639
0.97617
0.97594
0.97574
0.97561
0.97561
0.97574
0.97595
0.97619
0.97638
0.9765
0.97653
0.97649
0.9764
0.97628
0.97616
0.97607
0.97607
0.9762
0.97644
0.97676
0.97708
0.97734
0.97749
0.97757
0.97762
0.9777
0.97783
0.97803
0.97825
0.97846
0.97865
0.97879
0.97892
0.97906
0.97926
0.97956
0.97998
0.98047
0.98099
0.98145
0.98182
0.98207
0.98223
0.98236
0.98251
0.98272
0.98302
0.9834
0.98387
0.98439
0.98494
0.98547
0.98595
0.98635
0.98669
0.98698
0.98726
0.98758
0.98794
0.98836
0.98884
0.98935
0.98988
0.99035
0.99075
0.99105
0.9913
0.99157
0.99194
0.99243
0.99301
0.99362
0.99416
0.99458
0.99487
0.99507
0.99526
0.99551
0.99584
0.99626
0.99672
0.99718
0.99764
0.99807
0.9985
0.9989
0.99924
0.99949
0.99963
0.99969
0.99974
0.99987
1.0002
1.0006
1.0012
1.0017
1.0022
1.0026
1.003
1.0033
1.0036
1.0039
1.0042
1.0045
1.0048
1.005
1.0052
1.0055
1.0058
1.006
1.0062
1.0063
1.0064
1.0065
1.0066
1.0067
1.0068
1.0069
1.007
1.0072
1.0074
1.0078
1.0081
1.0084
1.0086
1.0088
1.0089
1.009
1.0091
1.0094
1.0097
1.01
1.0104
1.0107
1.0109
1.011
1.0111
1.0111
1.0112
1.0115
1.0118
1.0122
1.0126
1.0129
1.0131
1.0131
1.0131
1.0131
1.0132
1.0135
1.0137
1.014
1.0142
1.0143
1.0144
1.0144
1.0145
1.0146
1.0148
1.0151
1.0153
1.0156
1.0158
1.0159
1.0161
1.0162
1.0163
1.0165
1.0166
1.0167
1.0169
1.017
1.0171
1.0171
1.017
1.0169
1.0169
1.0171
1.0174
1.0178
1.0181
1.0183
1.0182
1.0181
1.018
1.0181
1.0184
1.0189
1.0193
1.0198
1.0201
1.0203
1.0204
1.0203
1.0202
1.02
1.0198
1.0197
